2.3871 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
39.9303 	DATA 	Left hand cued
39.9469 	DATA 	Left hand cued
39.9645 	DATA 	Left hand cued
39.9804 	DATA 	Left hand cued
39.9969 	DATA 	Left hand cued
40.0142 	DATA 	Left hand cued
40.0303 	DATA 	Left hand cued
40.0469 	DATA 	Left hand cued
40.0637 	DATA 	Left hand cued
40.0804 	DATA 	Left hand cued
40.0969 	DATA 	Left hand cued
40.1137 	DATA 	Left hand cued
40.1302 	DATA 	Left hand cued
40.1470 	DATA 	Left hand cued
40.1645 	DATA 	Left hand cued
40.1803 	DATA 	Left hand cued
40.1971 	DATA 	Left hand cued
40.2145 	DATA 	Left hand cued
40.2303 	DATA 	Left hand cued
40.2476 	DATA 	Left hand cued
40.2645 	DATA 	Left hand cued
40.2803 	DATA 	Left hand cued
40.2970 	DATA 	Left hand cued
40.3136 	DATA 	Left hand cued
40.3303 	DATA 	Left hand cued
40.3468 	DATA 	Left hand cued
40.3636 	DATA 	Left hand cued
40.3803 	DATA 	Left hand cued
40.3970 	DATA 	Left hand cued
40.4137 	DATA 	Left hand cued
40.4303 	DATA 	Left hand cued
40.4478 	DATA 	Left hand cued
40.4636 	DATA 	Left hand cued
40.4803 	DATA 	Left hand cued
40.4970 	DATA 	Left hand cued
40.5137 	DATA 	Left hand cued
40.5302 	DATA 	Left hand cued
40.5470 	DATA 	Left hand cued
40.5637 	DATA 	Left hand cued
40.5803 	DATA 	Left hand cued
40.5970 	DATA 	Left hand cued
40.6137 	DATA 	Left hand cued
40.6303 	DATA 	Left hand cued
40.6470 	DATA 	Left hand cued
40.6636 	DATA 	Left hand cued
40.6803 	DATA 	Left hand cued
40.6969 	DATA 	Left hand cued
40.7136 	DATA 	Left hand cued
40.7302 	DATA 	Left hand cued
40.7469 	DATA 	Left hand cued
40.7646 	DATA 	Left hand cued
40.7803 	DATA 	Left hand cued
40.7970 	DATA 	Left hand cued
40.8137 	DATA 	Left hand cued
40.8308 	DATA 	Left hand cued
40.8474 	DATA 	Left hand cued
40.8645 	DATA 	Left hand cued
40.8804 	DATA 	Left hand cued
40.8970 	DATA 	Left hand cued
40.9136 	DATA 	Left hand cued
40.9302 	DATA 	Left hand cued
40.9469 	DATA 	Left hand cued
40.9636 	DATA 	Left hand cued
40.9802 	DATA 	Left hand cued
40.9974 	DATA 	Left hand cued
41.0137 	DATA 	Left hand cued
41.0308 	DATA 	Left hand cued
41.0469 	DATA 	Left hand cued
41.0636 	DATA 	Left hand cued
41.0803 	DATA 	Left hand cued
41.0969 	DATA 	Left hand cued
41.1145 	DATA 	Left hand cued
41.1303 	DATA 	Left hand cued
41.1469 	DATA 	Left hand cued
41.1635 	DATA 	Left hand cued
41.1802 	DATA 	Left hand cued
41.1977 	DATA 	Left hand cued
41.2145 	DATA 	Left hand cued
41.2310 	DATA 	Left hand cued
41.2479 	DATA 	Left hand cued
41.2637 	DATA 	Left hand cued
41.2804 	DATA 	Left hand cued
41.2969 	DATA 	Left hand cued
41.3143 	DATA 	Left hand cued
41.3303 	DATA 	Left hand cued
41.3469 	DATA 	Left hand cued
41.3635 	DATA 	Left hand cued
41.3812 	DATA 	Left hand cued
41.3969 	DATA 	Left hand cued
41.4135 	DATA 	Left hand cued
41.4303 	DATA 	Left hand cued
41.4470 	DATA 	Left hand cued
41.4637 	DATA 	Left hand cued
41.4803 	DATA 	Left hand cued
41.4969 	DATA 	Left hand cued
41.5143 	DATA 	Left hand cued
41.5303 	DATA 	Left hand cued
41.5469 	DATA 	Left hand cued
41.5637 	DATA 	Left hand cued
41.5803 	DATA 	Left hand cued
41.5978 	DATA 	Left hand cued
41.6136 	DATA 	Left hand cued
41.6303 	DATA 	Left hand cued
41.6470 	DATA 	Left hand cued
41.6636 	DATA 	Left hand cued
41.6803 	DATA 	Left hand cued
41.6970 	DATA 	Left hand cued
41.7136 	DATA 	Left hand cued
41.7303 	DATA 	Left hand cued
41.7470 	DATA 	Left hand cued
41.7636 	DATA 	Left hand cued
41.7804 	DATA 	Left hand cued
41.7970 	DATA 	Left hand cued
41.8143 	DATA 	Left hand cued
41.8303 	DATA 	Left hand cued
41.8470 	DATA 	Left hand cued
41.8637 	DATA 	Left hand cued
41.8803 	DATA 	Left hand cued
41.8973 	DATA 	Left hand cued
41.9145 	DATA 	Left hand cued
41.9303 	DATA 	Left hand cued
41.9470 	DATA 	Left hand cued
41.9636 	DATA 	Left hand cued
41.9812 	DATA 	Left hand cued
41.9970 	DATA 	Left hand cued
42.0137 	DATA 	Left hand cued
42.0302 	DATA 	Left hand cued
42.0469 	DATA 	Left hand cued
42.0638 	DATA 	Left hand cued
42.0804 	DATA 	Left hand cued
42.0983 	DATA 	Left hand cued
42.1149 	DATA 	Left hand cued
42.1313 	DATA 	Left hand cued
42.1471 	DATA 	Left hand cued
42.1646 	DATA 	Left hand cued
42.1804 	DATA 	Left hand cued
42.1971 	DATA 	Left hand cued
42.2139 	DATA 	Left hand cued
42.2304 	DATA 	Left hand cued
42.2471 	DATA 	Left hand cued
42.2638 	DATA 	Left hand cued
42.2804 	DATA 	Left hand cued
42.2971 	DATA 	Left hand cued
42.3139 	DATA 	Left hand cued
42.3304 	DATA 	Left hand cued
42.3471 	DATA 	Left hand cued
42.3641 	DATA 	Left hand cued
42.3804 	DATA 	Left hand cued
42.3971 	DATA 	Left hand cued
42.4138 	DATA 	Left hand cued
42.4304 	DATA 	Left hand cued
42.4469 	DATA 	Left hand cued
42.4637 	DATA 	Left hand cued
42.4812 	DATA 	Left hand cued
42.4970 	DATA 	Left hand cued
42.5137 	DATA 	Left hand cued
42.5304 	DATA 	Left hand cued
42.5470 	DATA 	Left hand cued
42.5638 	DATA 	Left hand cued
42.5812 	DATA 	Left hand cued
42.5973 	DATA 	Left hand cued
42.6136 	DATA 	Left hand cued
42.6304 	DATA 	Left hand cued
42.6469 	DATA 	Left hand cued
42.6646 	DATA 	Left hand cued
42.6803 	DATA 	Left hand cued
42.6976 	DATA 	Left hand cued
42.7136 	DATA 	Left hand cued
42.7303 	DATA 	Left hand cued
42.7471 	DATA 	Left hand cued
42.7637 	DATA 	Left hand cued
42.7812 	DATA 	Left hand cued
42.7970 	DATA 	Left hand cued
42.8138 	DATA 	Left hand cued
42.8304 	DATA 	Left hand cued
42.8470 	DATA 	Left hand cued
42.8637 	DATA 	Left hand cued
42.8804 	DATA 	Left hand cued
42.8971 	DATA 	Left hand cued
42.9137 	DATA 	Left hand cued
42.9303 	DATA 	Left hand cued
42.9479 	DATA 	Left hand cued
42.9639 	DATA 	Left hand cued
42.9803 	DATA 	Left hand cued
42.9979 	DATA 	Left hand cued
43.0138 	DATA 	Left hand cued
43.0304 	DATA 	Left hand cued
43.0469 	DATA 	Left hand cued
43.0638 	DATA 	Left hand cued
43.0802 	DATA 	Left hand cued
43.0970 	DATA 	Left hand cued
43.1138 	DATA 	Left hand cued
43.1303 	DATA 	Left hand cued
43.1470 	DATA 	Left hand cued
43.1637 	DATA 	Left hand cued
43.1812 	DATA 	Left hand cued
43.1971 	DATA 	Left hand cued
43.2137 	DATA 	Left hand cued
43.2312 	DATA 	Left hand cued
43.2473 	DATA 	Left hand cued
43.2638 	DATA 	Left hand cued
43.2804 	DATA 	Left hand cued
43.2970 	DATA 	Left hand cued
43.3138 	DATA 	Left hand cued
43.3303 	DATA 	Left hand cued
43.3470 	DATA 	Left hand cued
43.3637 	DATA 	Left hand cued
43.3803 	DATA 	Left hand cued
43.3971 	DATA 	Left hand cued
43.4137 	DATA 	Left hand cued
43.4303 	DATA 	Left hand cued
43.4471 	DATA 	Left hand cued
43.4641 	DATA 	Left hand cued
43.4804 	DATA 	Left hand cued
43.4971 	DATA 	Left hand cued
43.5137 	DATA 	Left hand cued
43.5304 	DATA 	Left hand cued
43.5452 	DATA 	Left hand cued
43.5647 	DATA 	Left hand cued
43.5805 	DATA 	Left hand cued
43.5995 	DATA 	Left hand cued
43.6134 	DATA 	Left hand cued
43.6304 	DATA 	Left hand cued
43.6479 	DATA 	Left hand cued
43.6637 	DATA 	Left hand cued
43.6804 	DATA 	Left hand cued
43.6971 	DATA 	Left hand cued
43.7137 	DATA 	Left hand cued
43.7312 	DATA 	Left hand cued
43.7469 	DATA 	Left hand cued
43.7636 	DATA 	Left hand cued
43.7803 	DATA 	Left hand cued
43.7971 	DATA 	Left hand cued
43.8136 	DATA 	Left hand cued
43.8303 	DATA 	Left hand cued
43.8470 	DATA 	Left hand cued
43.8644 	DATA 	Left hand cued
43.8803 	DATA 	Left hand cued
43.8970 	DATA 	Left hand cued
43.9138 	DATA 	Left hand cued
43.9308 	DATA 	Left hand cued
43.9470 	DATA 	Left hand cued
43.9637 	DATA 	Left hand cued
43.9804 	DATA 	Left hand cued
43.9970 	DATA 	Left hand cued
44.0138 	DATA 	Left hand cued
44.0304 	DATA 	Left hand cued
44.0471 	DATA 	Left hand cued
44.0636 	DATA 	Left hand cued
44.0813 	DATA 	Left hand cued
44.0971 	DATA 	Left hand cued
44.1136 	DATA 	Left hand cued
44.1304 	DATA 	Left hand cued
44.1470 	DATA 	Left hand cued
44.1637 	DATA 	Left hand cued
44.1805 	DATA 	Left hand cued
44.1979 	DATA 	Left hand cued
44.2137 	DATA 	Left hand cued
44.2304 	DATA 	Left hand cued
44.2471 	DATA 	Left hand cued
44.2636 	DATA 	Left hand cued
44.2804 	DATA 	Left hand cued
44.2970 	DATA 	Left hand cued
44.3136 	DATA 	Left hand cued
44.3312 	DATA 	Left hand cued
44.3470 	DATA 	Left hand cued
44.3636 	DATA 	Left hand cued
44.3804 	DATA 	Left hand cued
44.3970 	DATA 	Left hand cued
44.4138 	DATA 	Left hand cued
44.4305 	DATA 	Left hand cued
44.4470 	DATA 	Left hand cued
44.4637 	DATA 	Left hand cued
44.4804 	DATA 	Left hand cued
44.4970 	DATA 	Left hand cued
44.5136 	DATA 	Left hand cued
44.5303 	DATA 	Left hand cued
44.5470 	DATA 	Left hand cued
44.5637 	DATA 	Left hand cued
44.5804 	DATA 	Left hand cued
44.5971 	DATA 	Left hand cued
44.6146 	DATA 	Left hand cued
44.6304 	DATA 	Left hand cued
44.6480 	DATA 	Left hand cued
44.6637 	DATA 	Left hand cued
44.6804 	DATA 	Left hand cued
44.6971 	DATA 	Left hand cued
44.7143 	DATA 	Left hand cued
44.7303 	DATA 	Left hand cued
44.7470 	DATA 	Left hand cued
44.7637 	DATA 	Left hand cued
44.7803 	DATA 	Left hand cued
44.7979 	DATA 	Left hand cued
44.8138 	DATA 	Left hand cued
44.8304 	DATA 	Left hand cued
44.8480 	DATA 	Left hand cued
44.8638 	DATA 	Left hand cued
44.8803 	DATA 	Left hand cued
44.8971 	DATA 	Left hand cued
44.9145 	DATA 	Left hand cued
44.9313 	DATA 	Left hand cued
44.9470 	DATA 	Left hand cued
44.9637 	DATA 	Left hand cued
44.9803 	DATA 	Left hand cued
44.9970 	DATA 	Left hand cued
45.0137 	DATA 	Left hand cued
45.0304 	DATA 	Left hand cued
45.0471 	DATA 	Left hand cued
45.0638 	DATA 	Left hand cued
45.0805 	DATA 	Left hand cued
45.0970 	DATA 	Left hand cued
45.1136 	DATA 	Left hand cued
45.1303 	DATA 	Left hand cued
45.1470 	DATA 	Left hand cued
45.1637 	DATA 	Left hand cued
45.1803 	DATA 	Left hand cued
45.1971 	DATA 	Left hand cued
45.2136 	DATA 	Left hand cued
45.2303 	DATA 	Left hand cued
45.2471 	DATA 	Left hand cued
45.2638 	DATA 	Left hand cued
45.2804 	DATA 	Left hand cued
45.2971 	DATA 	Left hand cued
45.3139 	DATA 	Left hand cued
45.3308 	DATA 	Left hand cued
45.3471 	DATA 	Left hand cued
45.3637 	DATA 	Left hand cued
45.3803 	DATA 	Left hand cued
45.3979 	DATA 	Left hand cued
45.4137 	DATA 	Left hand cued
45.4305 	DATA 	Left hand cued
45.4471 	DATA 	Left hand cued
45.4637 	DATA 	Left hand cued
45.4804 	DATA 	Left hand cued
45.4979 	DATA 	Left hand cued
45.5138 	DATA 	Left hand cued
45.5304 	DATA 	Left hand cued
45.5471 	DATA 	Left hand cued
45.5637 	DATA 	Left hand cued
45.5813 	DATA 	Left hand cued
45.5970 	DATA 	Left hand cued
45.6138 	DATA 	Left hand cued
45.6304 	DATA 	Left hand cued
45.6479 	DATA 	Left hand cued
45.6638 	DATA 	Left hand cued
45.6802 	DATA 	Left hand cued
45.6971 	DATA 	Left hand cued
45.7138 	DATA 	Left hand cued
45.7305 	DATA 	Left hand cued
45.7471 	DATA 	Left hand cued
45.7637 	DATA 	Left hand cued
45.7813 	DATA 	Left hand cued
45.7971 	DATA 	Left hand cued
45.8138 	DATA 	Left hand cued
45.8303 	DATA 	Left hand cued
45.8470 	DATA 	Left hand cued
45.8637 	DATA 	Left hand cued
45.8804 	DATA 	Left hand cued
45.8970 	DATA 	Left hand cued
45.9145 	DATA 	Left hand cued
45.9304 	DATA 	Left hand cued
45.9471 	DATA 	Left hand cued
45.9637 	DATA 	Left hand cued
45.9808 	DATA 	Left hand cued
45.9971 	DATA 	Left hand cued
46.0137 	DATA 	Left hand cued
46.0304 	DATA 	Left hand cued
46.0470 	DATA 	Left hand cued
46.0637 	DATA 	Left hand cued
46.0812 	DATA 	Left hand cued
46.0971 	DATA 	Left hand cued
46.1138 	DATA 	Left hand cued
46.1304 	DATA 	Left hand cued
46.1480 	DATA 	Left hand cued
46.1640 	DATA 	Left hand cued
46.1809 	DATA 	Left hand cued
46.1971 	DATA 	Left hand cued
46.2137 	DATA 	Left hand cued
46.2304 	DATA 	Left hand cued
46.2470 	DATA 	Left hand cued
46.2636 	DATA 	Left hand cued
46.2803 	DATA 	Left hand cued
46.2971 	DATA 	Left hand cued
46.3138 	DATA 	Left hand cued
46.3313 	DATA 	Left hand cued
46.3470 	DATA 	Left hand cued
46.3638 	DATA 	Left hand cued
46.3805 	DATA 	Left hand cued
46.3974 	DATA 	Left hand cued
46.4147 	DATA 	Left hand cued
46.4304 	DATA 	Left hand cued
46.4470 	DATA 	Left hand cued
46.4645 	DATA 	Left hand cued
46.4803 	DATA 	Left hand cued
46.4970 	DATA 	Left hand cued
46.5138 	DATA 	Left hand cued
46.5304 	DATA 	Left hand cued
46.5470 	DATA 	Left hand cued
46.5657 	DATA 	Left hand cued
46.5814 	DATA 	Left hand cued
46.5980 	DATA 	Left hand cued
46.6140 	DATA 	Left hand cued
46.6306 	DATA 	Left hand cued
46.6478 	DATA 	Left hand cued
46.6638 	DATA 	Left hand cued
46.6806 	DATA 	Left hand cued
46.6975 	DATA 	Left hand cued
46.7149 	DATA 	Left hand cued
46.7306 	DATA 	Left hand cued
46.7473 	DATA 	Left hand cued
46.7639 	DATA 	Left hand cued
46.7806 	DATA 	Left hand cued
46.7973 	DATA 	Left hand cued
46.8141 	DATA 	Left hand cued
46.8307 	DATA 	Left hand cued
46.8474 	DATA 	Left hand cued
46.8641 	DATA 	Left hand cued
46.8807 	DATA 	Left hand cued
46.8971 	DATA 	Left hand cued
46.9139 	DATA 	Left hand cued
46.9307 	DATA 	Left hand cued
46.9471 	DATA 	Left hand cued
46.9639 	DATA 	Left hand cued
46.9804 	DATA 	Left hand cued
46.9972 	DATA 	Left hand cued
47.0148 	DATA 	Left hand cued
47.0305 	DATA 	Left hand cued
47.0474 	DATA 	Left hand cued
47.0641 	DATA 	Left hand cued
47.0809 	DATA 	Left hand cued
47.0973 	DATA 	Left hand cued
47.1139 	DATA 	Left hand cued
47.1307 	DATA 	Left hand cued
47.1474 	DATA 	Left hand cued
47.1639 	DATA 	Left hand cued
47.1805 	DATA 	Left hand cued
47.1973 	DATA 	Left hand cued
47.2138 	DATA 	Left hand cued
47.2306 	DATA 	Left hand cued
47.2474 	DATA 	Left hand cued
47.2649 	DATA 	Left hand cued
47.2806 	DATA 	Left hand cued
47.2973 	DATA 	Left hand cued
47.3140 	DATA 	Left hand cued
47.3311 	DATA 	Left hand cued
47.3473 	DATA 	Left hand cued
47.3637 	DATA 	Left hand cued
47.3806 	DATA 	Left hand cued
47.3973 	DATA 	Left hand cued
47.4139 	DATA 	Left hand cued
47.4305 	DATA 	Left hand cued
47.4473 	DATA 	Left hand cued
47.4637 	DATA 	Left hand cued
47.4806 	DATA 	Left hand cued
47.4974 	DATA 	Left hand cued
47.5139 	DATA 	Left hand cued
47.5307 	DATA 	Left hand cued
47.5473 	DATA 	Left hand cued
47.5644 	DATA 	Left hand cued
47.5808 	DATA 	Left hand cued
47.5973 	DATA 	Left hand cued
47.6139 	DATA 	Left hand cued
47.6307 	DATA 	Left hand cued
47.6473 	DATA 	Left hand cued
47.6637 	DATA 	Left hand cued
47.6803 	DATA 	Left hand cued
47.6970 	DATA 	Left hand cued
47.7137 	DATA 	Left hand cued
47.7303 	DATA 	Left hand cued
47.7470 	DATA 	Left hand cued
47.7637 	DATA 	Left hand cued
47.7805 	DATA 	Left hand cued
47.7971 	DATA 	Left hand cued
47.8138 	DATA 	Left hand cued
47.8305 	DATA 	Left hand cued
47.8472 	DATA 	Left hand cued
47.8638 	DATA 	Left hand cued
47.8804 	DATA 	Left hand cued
47.8972 	DATA 	Left hand cued
47.9145 	DATA 	Left hand cued
47.9304 	DATA 	Left hand cued
47.9473 	DATA 	Left hand cued
47.9637 	DATA 	Left hand cued
47.9805 	DATA 	Left hand cued
47.9970 	DATA 	Left hand cued
48.0282 	DATA 	Left hand cued
48.0338 	DATA 	Left hand cued
48.0472 	DATA 	Left hand cued
48.0637 	DATA 	Left hand cued
48.0804 	DATA 	Left hand cued
48.0970 	DATA 	Left hand cued
48.1136 	DATA 	Left hand cued
48.1304 	DATA 	Left hand cued
48.1471 	DATA 	Left hand cued
48.1637 	DATA 	Left hand cued
48.1804 	DATA 	Left hand cued
48.1986 	DATA 	Left hand cued
48.2152 	DATA 	Left hand cued
48.2319 	DATA 	Left hand cued
48.2481 	DATA 	Left hand cued
48.2651 	DATA 	Left hand cued
48.2818 	DATA 	Left hand cued
48.2974 	DATA 	Left hand cued
48.3137 	DATA 	Left hand cued
48.3312 	DATA 	Left hand cued
48.3471 	DATA 	Left hand cued
48.3638 	DATA 	Left hand cued
48.3804 	DATA 	Left hand cued
48.3970 	DATA 	Left hand cued
48.4137 	DATA 	Left hand cued
48.4311 	DATA 	Left hand cued
48.4480 	DATA 	Left hand cued
48.4639 	DATA 	Left hand cued
48.4804 	DATA 	Left hand cued
48.4972 	DATA 	Left hand cued
48.5138 	DATA 	Left hand cued
48.5304 	DATA 	Left hand cued
48.5472 	DATA 	Left hand cued
48.5637 	DATA 	Left hand cued
48.5805 	DATA 	Left hand cued
48.5972 	DATA 	Left hand cued
48.6139 	DATA 	Left hand cued
48.6304 	DATA 	Left hand cued
48.6480 	DATA 	Left hand cued
48.6638 	DATA 	Left hand cued
48.6805 	DATA 	Left hand cued
48.6971 	DATA 	Left hand cued
48.7139 	DATA 	Left hand cued
48.7305 	DATA 	Left hand cued
48.7471 	DATA 	Left hand cued
48.7638 	DATA 	Left hand cued
48.7814 	DATA 	Left hand cued
48.7971 	DATA 	Left hand cued
48.8138 	DATA 	Left hand cued
48.8304 	DATA 	Left hand cued
48.8472 	DATA 	Left hand cued
48.8638 	DATA 	Left hand cued
48.8805 	DATA 	Left hand cued
48.8971 	DATA 	Left hand cued
48.9147 	DATA 	Left hand cued
48.9304 	DATA 	Left hand cued
48.9472 	DATA 	Left hand cued
48.9643 	DATA 	Left hand cued
48.9813 	DATA 	Left hand cued
48.9971 	DATA 	Left hand cued
49.0137 	DATA 	Left hand cued
49.0305 	DATA 	Left hand cued
49.0470 	EXP 	cross2: autoDraw = False
49.0488 	EXP 	New trial (rep=2, index=0): None
49.0490 	DATA 	Right hand cued
49.0636 	EXP 	new_trial_text: autoDraw = False
49.0636 	EXP 	cross: autoDraw = False
49.0636 	EXP 	cue_right: autoDraw = False
49.0636 	EXP 	cue_left: autoDraw = False
49.0636 	EXP 	cross2: autoDraw = False
49.0636 	EXP 	new_trial_text: autoDraw = True
49.0637 	DATA 	Right hand cued
49.0805 	DATA 	Right hand cued
49.0972 	DATA 	Right hand cued
49.1140 	DATA 	Right hand cued
49.1306 	DATA 	Right hand cued
49.1480 	DATA 	Right hand cued
49.1638 	DATA 	Right hand cued
49.1807 	DATA 	Right hand cued
49.1981 	DATA 	Right hand cued
49.2138 	DATA 	Right hand cued
49.2305 	DATA 	Right hand cued
49.2471 	DATA 	Right hand cued
49.2645 	DATA 	Right hand cued
49.2805 	DATA 	Right hand cued
49.2971 	DATA 	Right hand cued
49.3138 	DATA 	Right hand cued
49.3305 	DATA 	Right hand cued
49.3473 	DATA 	Right hand cued
49.3638 	DATA 	Right hand cued
49.3808 	DATA 	Right hand cued
49.3972 	DATA 	Right hand cued
49.4138 	DATA 	Right hand cued
49.4305 	DATA 	Right hand cued
49.4471 	DATA 	Right hand cued
49.4639 	DATA 	Right hand cued
49.4805 	DATA 	Right hand cued
49.4971 	DATA 	Right hand cued
49.5147 	DATA 	Right hand cued
49.5305 	DATA 	Right hand cued
49.5470 	EXP 	new_trial_text: autoDraw = False
49.5471 	DATA 	Right hand cued
49.5638 	DATA 	Right hand cued
49.5805 	DATA 	Right hand cued
49.5971 	DATA 	Right hand cued
49.6139 	DATA 	Right hand cued
49.6305 	DATA 	Right hand cued
49.6480 	DATA 	Right hand cued
49.6643 	DATA 	Right hand cued
49.6804 	DATA 	Right hand cued
49.6972 	DATA 	Right hand cued
49.7138 	DATA 	Right hand cued
49.7304 	DATA 	Right hand cued
49.7471 	DATA 	Right hand cued
49.7645 	DATA 	Right hand cued
49.7814 	DATA 	Right hand cued
49.7980 	DATA 	Right hand cued
49.8138 	DATA 	Right hand cued
49.8304 	DATA 	Right hand cued
49.8482 	DATA 	Right hand cued
49.8639 	DATA 	Right hand cued
49.8805 	DATA 	Right hand cued
49.8972 	DATA 	Right hand cued
49.9138 	DATA 	Right hand cued
49.9305 	DATA 	Right hand cued
49.9472 	DATA 	Right hand cued
49.9639 	DATA 	Right hand cued
49.9814 	DATA 	Right hand cued
49.9971 	DATA 	Right hand cued
50.0138 	DATA 	Right hand cued
50.0305 	DATA 	Right hand cued
50.0470 	EXP 	cross: autoDraw = True
50.0471 	DATA 	Right hand cued
50.0637 	DATA 	Right hand cued
50.0806 	DATA 	Right hand cued
50.0972 	DATA 	Right hand cued
50.1139 	DATA 	Right hand cued
50.1305 	DATA 	Right hand cued
50.1471 	DATA 	Right hand cued
50.1648 	DATA 	Right hand cued
50.1805 	DATA 	Right hand cued
50.1971 	DATA 	Right hand cued
50.2139 	DATA 	Right hand cued
50.2304 	DATA 	Right hand cued
50.2472 	DATA 	Right hand cued
50.2638 	DATA 	Right hand cued
50.2805 	DATA 	Right hand cued
50.2971 	DATA 	Right hand cued
50.3138 	DATA 	Right hand cued
50.3305 	DATA 	Right hand cued
50.3472 	DATA 	Right hand cued
50.3641 	DATA 	Right hand cued
50.3805 	DATA 	Right hand cued
50.3972 	DATA 	Right hand cued
50.4139 	DATA 	Right hand cued
50.4305 	DATA 	Right hand cued
50.4481 	DATA 	Right hand cued
50.4639 	DATA 	Right hand cued
50.4805 	DATA 	Right hand cued
50.4972 	DATA 	Right hand cued
50.5138 	DATA 	Right hand cued
50.5305 	DATA 	Right hand cued
50.5472 	DATA 	Right hand cued
50.5639 	DATA 	Right hand cued
50.5809 	DATA 	Right hand cued
50.5971 	DATA 	Right hand cued
50.6138 	DATA 	Right hand cued
50.6305 	DATA 	Right hand cued
50.6472 	DATA 	Right hand cued
50.6639 	DATA 	Right hand cued
50.6804 	DATA 	Right hand cued
50.6972 	DATA 	Right hand cued
50.7138 	DATA 	Right hand cued
50.7314 	DATA 	Right hand cued
50.7472 	DATA 	Right hand cued
50.7647 	DATA 	Right hand cued
50.7805 	DATA 	Right hand cued
50.7972 	DATA 	Right hand cued
50.8140 	DATA 	Right hand cued
50.8305 	DATA 	Right hand cued
50.8481 	DATA 	Right hand cued
50.8638 	DATA 	Right hand cued
50.8805 	DATA 	Right hand cued
50.8972 	DATA 	Right hand cued
50.9139 	DATA 	Right hand cued
50.9304 	DATA 	Right hand cued
50.9472 	DATA 	Right hand cued
50.9639 	DATA 	Right hand cued
50.9814 	DATA 	Right hand cued
50.9972 	DATA 	Right hand cued
51.0139 	DATA 	Right hand cued
51.0305 	DATA 	Right hand cued
51.0473 	DATA 	Right hand cued
51.0638 	DATA 	Right hand cued
51.0805 	DATA 	Right hand cued
51.0971 	DATA 	Right hand cued
51.1139 	DATA 	Right hand cued
51.1305 	DATA 	Right hand cued
51.1471 	DATA 	Right hand cued
51.1638 	DATA 	Right hand cued
51.1804 	DATA 	Right hand cued
51.1972 	DATA 	Right hand cued
51.2139 	DATA 	Right hand cued
51.2328 	DATA 	Right hand cued
51.2481 	DATA 	Right hand cued
51.2643 	DATA 	Right hand cued
51.2809 	DATA 	Right hand cued
51.2979 	DATA 	Right hand cued
51.3142 	DATA 	Right hand cued
51.3309 	DATA 	Right hand cued
51.3478 	DATA 	Right hand cued
51.3642 	DATA 	Right hand cued
51.3809 	DATA 	Right hand cued
51.3984 	DATA 	Right hand cued
51.4141 	DATA 	Right hand cued
51.4306 	DATA 	Right hand cued
51.4473 	DATA 	Right hand cued
51.4640 	DATA 	Right hand cued
51.4807 	DATA 	Right hand cued
51.4973 	DATA 	Right hand cued
51.5152 	DATA 	Right hand cued
51.5304 	DATA 	Right hand cued
51.5471 	DATA 	Right hand cued
51.5637 	DATA 	Right hand cued
51.5804 	DATA 	Right hand cued
51.5972 	DATA 	Right hand cued
51.6139 	DATA 	Right hand cued
51.6305 	DATA 	Right hand cued
51.6481 	DATA 	Right hand cued
51.6638 	DATA 	Right hand cued
51.6804 	DATA 	Right hand cued
51.6980 	DATA 	Right hand cued
51.7145 	DATA 	Right hand cued
51.7306 	DATA 	Right hand cued
51.7471 	DATA 	Right hand cued
51.7639 	DATA 	Right hand cued
51.7813 	DATA 	Right hand cued
51.7972 	DATA 	Right hand cued
51.8139 	DATA 	Right hand cued
51.8310 	DATA 	Right hand cued
51.8472 	DATA 	Right hand cued
51.8637 	DATA 	Right hand cued
51.8814 	DATA 	Right hand cued
51.8972 	DATA 	Right hand cued
51.9139 	DATA 	Right hand cued
51.9307 	DATA 	Right hand cued
51.9481 	DATA 	Right hand cued
51.9639 	DATA 	Right hand cued
51.9815 	DATA 	Right hand cued
51.9972 	DATA 	Right hand cued
52.0138 	DATA 	Right hand cued
52.0306 	DATA 	Right hand cued
52.0471 	EXP 	cross: autoDraw = False
52.0472 	DATA 	Right hand cued
52.0638 	DATA 	Right hand cued
52.0805 	DATA 	Right hand cued
52.0972 	DATA 	Right hand cued
52.1139 	DATA 	Right hand cued
52.1306 	DATA 	Right hand cued
52.1472 	DATA 	Right hand cued
52.1644 	DATA 	Right hand cued
52.1807 	DATA 	Right hand cued
52.1972 	DATA 	Right hand cued
52.2139 	DATA 	Right hand cued
52.2304 	DATA 	Right hand cued
52.2489 	DATA 	Right hand cued
52.2639 	DATA 	Right hand cued
52.2806 	DATA 	Right hand cued
52.2981 	DATA 	Right hand cued
52.3139 	DATA 	Right hand cued
52.3305 	DATA 	Right hand cued
52.3472 	DATA 	Right hand cued
52.3639 	DATA 	Right hand cued
52.3804 	DATA 	Right hand cued
52.3981 	DATA 	Right hand cued
52.4141 	DATA 	Right hand cued
52.4306 	DATA 	Right hand cued
52.4480 	DATA 	Right hand cued
52.4639 	DATA 	Right hand cued
52.4814 	DATA 	Right hand cued
52.4972 	DATA 	Right hand cued
52.5138 	DATA 	Right hand cued
52.5305 	DATA 	Right hand cued
